date,open,high,low,close,volume,raw_close,change_percent,avg_vol_20d
2022-01-13,369.68833333333333,371.8666666666666,342.17966666666666,343.8533333333333,97209777,1031.56,-6.75,78588879.1
2022-01-14,339.96,350.66666666666663,337.793,349.86999999999995,72924421,1049.61,1.75,78096528.25
2022-01-18,342.20166666666665,356.92999999999995,338.6866666666666,343.50333333333333,66989401,1030.51,-1.82,76401985.35
2022-01-19,347.23499999999996,351.5566666666667,331.6667,331.88336666666663,75442498,995.6501,-3.38,77350109.85
2022-01-20,336.57666666666665,347.22,331.3333333333333,332.0900333333333,70488742,996.2701,0.06,77298650.4
2022-01-21,332.11333333333334,334.84999999999997,313.5,314.63336666666663,103416021,943.9001,-5.26,77787747.75
2022-01-24,301.58666666666664,311.1710333333333,283.8233333333333,310.0,152375129,930.0,-1.47,80770839.85
2022-01-25,304.73333333333335,317.08666666666664,301.07,306.13336666666663,86595900,918.4001,-1.25,81543344.45
2022-01-26,317.4767,329.23,302.0,312.46999999999997,104867283,937.41,2.07,83770513.05
2022-01-27,311.12,311.7967,276.3333333333333,276.3666666666667,147109556,829.1,-11.55,88318287.95
2022-01-28,277.1866666666666,285.8333333333333,264.00336666666664,282.1166666666667,134788940,846.35,2.08,92705688.5
2022-01-31,290.9033333333333,312.6633333333333,287.34999999999997,312.24,104436090,936.72,10.68,95890811.05
2022-02-01,311.7367,314.56666666666666,301.6667,310.4167,73138339,931.2501,-0.58,94313425.35
2022-02-02,309.3933333333333,310.5,296.46999999999997,301.88666666666666,66793048,905.66,-2.75,92640664.4
2022-02-03,294.0,312.3333333333333,293.50666666666666,297.0467,78855565,891.1401,-1.6,92577452.75
2022-02-04,299.0733333333333,312.1667,293.7233333333333,307.7733333333333,73625458,923.32,3.61,91741901.8
2022-02-07,307.92999999999995,315.9233333333333,300.90296666666666,302.44666666666666,60994468,907.34,-1.73,90583387.3
2022-02-08,301.8433333333333,308.76329999999996,298.26666666666665,307.3333333333333,50729009,922.0,1.62,88529093.75
2022-02-09,311.6667,315.4233,306.6667,310.6667,52259548,932.0001,1.08,87838910.75
2022-02-10,302.78999999999996,314.6033333333333,298.90003333333334,301.51666666666665,66126835,904.55,-2.95,86958301.4
2022-02-11,303.2100333333333,305.32,283.56666666666666,286.6667,79645855,860.0001,-4.93,86080105.3
2022-02-14,287.19,299.6266333333333,284.38336666666663,291.91999999999996,67756411,875.76,1.83,85821704.8
2022-02-15,300.0,307.6667,297.79246666666666,307.4767,57649528,922.4301,5.33,85354711.15
2022-02-16,304.6833333333333,308.80996666666664,300.4033333333333,307.7967,51294392,923.3901,0.1,84147305.85
2022-02-17,304.41999999999996,306.1666333333333,291.3666666666667,292.1166666666667,55178431,876.35,-5.09,83381790.3
2022-02-18,295.3333333333333,295.62336666666664,279.2033333333333,285.65999999999997,68501845,856.98,-2.21,81636081.5
2022-02-22,278.0433333333333,285.5779333333333,267.0334,273.8433333333333,83288185,821.53,-4.14,78181734.3
2022-02-23,276.80999999999995,278.4332333333333,253.51999999999998,254.67999999999998,95257017,764.04,-7.0,78614790.15
2022-02-24,233.4633333333333,267.49333333333334,233.33333333333331,266.9233333333333,135322298,800.77,4.81,80137540.9
2022-02-25,269.74333333333334,273.1667,260.80016666666666,269.95666666666665,76067758,809.87,1.14,76585451.0
2022-02-28,271.66999999999996,292.28666666666663,271.56916666666666,290.1433333333333,99006864,870.43,7.48,74796347.2
2022-03-01,289.8933333333333,296.62666666666667,284.5933333333333,288.12336666666664,74766859,864.3701,-0.7,73312885.65
2022-03-02,290.7100333333333,295.49333333333334,281.42403333333334,293.2967,74643448,879.8901,1.8,73388141.1
2022-03-03,292.9233333333333,295.4796666666666,277.5334,279.7633333333333,61623508,839.29,-4.61,73129664.1
2022-03-04,283.0333333333333,285.21666666666664,275.0536333333333,279.42999999999995,67179859,838.29,-0.12,72545878.8
2022-03-07,285.4333333333333,288.7133333333333,268.19,268.19336666666663,72494161,804.5801,-4.02,72489313.95
2022-03-08,265.1767,283.3300333333333,260.7233333333333,274.79999999999995,80399095,824.4,2.46,73459545.3
2022-03-09,279.82666666666665,286.8533333333333,277.33666666666664,286.3233333333333,59183968,858.97,4.19,73882293.25
2022-03-10,283.81666666666666,284.81666666666666,270.1200666666666,279.4333333333333,58648651,838.3,-2.41,74201748.4
2022-03-11,280.06566666666663,281.26733333333334,264.5900333333333,265.1166666666667,67037161,795.35,-5.12,74247264.7
2022-03-14,260.2033333333333,266.90003333333334,252.01333333333332,255.45666666666665,71152258,766.37,-3.64,73822584.85
2022-03-15,258.4233333333333,268.5233333333333,252.19,267.2967,66841141,801.8901,4.63,73776821.35
2022-03-16,269.6667,280.6667,267.4200333333333,280.07666666666665,84028819,840.23,4.78,75095785.9
2022-03-17,276.99666666666667,291.6667,275.23926666666665,290.5333333333333,66582958,871.6,3.73,75860214.2
2022-03-18,291.49666666666667,302.6166666666667,289.13,301.7967,100414191,905.3901,3.88,78122002.2
2022-03-21,304.99333333333334,314.2833333333333,302.36333333333334,307.0533333333333,81981661,921.16,1.74,78795993.0
2022-03-22,310.0,332.62,307.25,331.32666666666665,105868557,993.98,7.91,79925011.6
2022-03-23,326.64666666666665,346.9,325.46666666666664,333.03666666666663,120676134,999.11,0.52,81195967.45
2022-03-24,336.57666666666665,341.49666666666667,329.59999999999997,337.9733333333333,68920891,1013.92,1.48,77875897.1
2022-03-25,336.0,340.59999999999997,332.44006666666667,336.88,62031538,1010.64,-0.32,77174086.1
2022-03-28,355.0333333333333,365.96000000000004,351.19999999999993,363.9466666666666,102506061,1091.84,8.03,77349045.95
2022-03-29,369.33,371.59,357.70333333333326,366.5233333333333,73614808,1099.57,0.71,77291443.4
2022-03-30,363.72333333333336,371.31666666666666,361.3333333333333,364.6633333333333,59864998,1093.99,-0.51,76552520.9
2022-03-31,364.8566666666666,367.71333333333337,358.88033333333334,359.19999999999993,48992759,1077.6,-1.5,75920983.45
2022-04-01,360.3833333333333,364.91666666666663,355.5466666666667,361.53,54263218,1084.59,0.65,75275151.4
2022-04-04,363.12666666666667,383.30333333333334,357.51,381.81666666666666,82177702,1145.45,5.61,75759328.45
2022-04-05,378.76666666666665,384.28999999999996,362.4333333333333,363.75333333333333,80075008,1091.26,-4.73,75743124.1
2022-04-06,357.8233333333333,359.66666666666663,342.56666666666666,348.58666666666664,89348541,1045.76,-4.17,77251352.75
2022-04-07,350.7966666666667,358.8633333333333,340.5133333333333,352.41999999999996,79447048,1057.26,1.1,78291272.6
2022-04-08,347.7366666666667,349.48,340.8116666666666,341.83,55013698,1025.49,-3.0,77690099.45
2022-04-11,326.79999999999995,336.15599999999995,324.88,325.30999999999995,59357218,975.93,-4.83,77100347.45
2022-04-12,332.5467,340.39733333333334,325.5334,328.98333333333335,65976085,986.95,1.13,77057094.65
2022-04-13,327.02503333333334,342.08,324.36566666666664,340.78999999999996,55121218,1022.37,3.59,75611714.6
2022-04-14,333.09666666666664,337.57,327.39666666666665,328.3333333333333,58422421,985.0,-3.66,75203687.75
2022-04-18,329.6767,338.3066666666666,324.46999999999997,334.7633333333333,51715229,1004.29,1.96,72768739.65
2022-04-19,335.02,344.98,331.77503333333334,342.7166666666667,49847816,1028.15,2.38,71162047.4
2022-04-20,343.3333333333333,344.66666666666663,325.0833666666666,325.73333333333335,70711315,977.2,-4.96,69404185.3
2022-04-21,358.24333333333334,364.0733333333333,332.1383333333333,336.26,105416340,1008.78,3.23,68641195.6
2022-04-22,338.3033333333333,344.94999999999993,331.3333666666666,335.01666666666665,69696565,1005.05,-0.37,68679979.3
2022-04-25,326.3233333333333,336.20666666666665,325.09999999999997,332.6733333333333,68341339,998.02,-0.7,68995469.35
2022-04-26,331.80999999999995,333.3333333333333,291.6667,292.14,136133657,876.42,-12.18,70676849.15
2022-04-27,299.52666666666664,306.0,292.4533333333333,293.83666666666664,76956385,881.51,0.58,70843928.0
2022-04-28,299.99333333333334,300.0,273.90003333333334,292.50336666666664,124948532,877.5101,-0.45,74098104.7
2022-04-29,300.75,311.46663333333333,290.0,290.25336666666664,88133007,870.7601,-0.77,76055117.1
2022-05-02,286.9233333333333,302.12,282.6767,300.98,75781381,902.94,3.7,77131025.25
2022-05-03,301.05999999999995,308.02666666666664,296.19666666666666,303.0833333333333,63709585,909.25,0.7,76207619.4
2022-05-04,301.31336666666664,318.5,295.0933333333333,317.53999999999996,81643702,952.62,4.77,76286054.1
2022-05-05,313.07,315.2,285.90003333333334,291.0933333333333,92519184,873.28,-8.33,76444586.25
2022-05-06,295.6667,296.0,281.03499999999997,288.54999999999995,72903115,865.65,-0.87,76117389.6
2022-05-09,278.81666666666666,281.87666666666667,260.38336666666663,262.37,90810207,787.11,-9.07,77907215.05
2022-05-10,273.1033333333333,275.12,258.0833333333333,266.67999999999995,84401641,800.04,1.64,79159436.2
2022-05-11,265.0,269.9233333333333,242.4,244.66666666666666,97224447,734.0,-8.25,80721854.3
2022-05-12,233.66666666666666,253.21999999999997,226.66666666666666,242.66666666666666,140312855,728.0,-0.82,84981436.15
2022-05-13,257.82666666666665,262.4499666666667,250.52166666666668,256.53003333333334,92150727,769.5901,5.71,86667851.45
2022-05-16,255.71999999999997,256.58666666666664,239.69616666666664,241.45666666666665,86098528,724.37,-5.88,88387016.4
2022-05-17,249.12,254.82666666666665,242.95,253.87,80236099,761.61,5.14,89906430.55
2022-05-18,248.17333333333332,253.5,233.6033333333333,236.6033333333333,87811797,709.81,-6.8,90761454.65
2022-05-19,235.66666666666666,244.66666666666666,231.37,236.4733333333333,90296664,709.42,-0.05,90005470.85
2022-05-20,237.99666666666667,240.52733333333333,211.0,221.29999999999998,144973319,663.9,-6.42,93769308.55
2022-05-23,218.33999999999997,226.6517,212.68666666666664,224.96666666666664,88903650,674.9,1.66,94797424.1
2022-05-24,217.8433333333333,217.9733333333333,206.85666666666668,209.38666666666666,89092527,628.16,-6.93,92445367.6
2022-05-25,207.95,223.10666666666668,207.67003333333332,219.59999999999997,92139324,658.8,4.88,93204514.55
2022-05-26,220.4733333333333,239.5566333333333,217.88666666666666,235.91,106003344,707.73,7.43,92257255.15
2022-05-27,241.08333333333331,253.26666666666665,240.17703333333333,253.20999999999998,89294967,759.63,7.33,92315353.15
2022-05-31,257.94666666666666,259.59999999999997,244.74333333333334,252.75333333333333,101914380,758.26,-0.18,93622003.1
2022-06-01,251.71999999999997,257.32666666666665,243.64,246.79,77247958,740.37,-2.36,94298921.75
2022-06-02,244.15666666666667,264.2100333333333,242.06666666666666,258.3333333333333,93473130,775.0,4.68,94890393.15
2022-06-03,243.22499999999997,247.79663333333332,233.4178,234.51666666666665,112393731,703.55,-9.22,95884120.5
2022-06-06,244.3533333333333,244.86666666666667,234.34999999999997,238.28,84204502,714.84,1.6,96449189.85
2022-06-07,234.0,239.99666666666667,230.0933333333333,238.88666666666666,72808579,716.66,0.25,95549108.45
2022-06-08,240.08666666666664,249.9633333333333,239.17666666666665,241.86666666666667,76210615,725.6,1.25,95139557.15
2022-06-09,249.33999999999997,255.54663333333332,239.32666666666665,239.70666666666665,96491301,719.12,-0.89,95102899.85
2022-06-10,235.15666666666667,239.5,227.91333333333333,232.23000000000002,98090904,696.69,-3.12,92991802.3
2022-06-13,223.16666666666666,226.63333333333333,214.6833333333333,215.73666666666668,102767259,647.21,-7.1,93522628.9
2022-06-14,218.28666666666666,226.32999999999998,211.73666666666668,220.89,97988781,662.67,2.39,94117141.55
2022-06-15,220.91666666666666,235.6633,218.15,233.0,119131941,699.0,5.48,96061933.65
2022-06-16,222.73666666666668,225.16666666666666,208.69333333333333,213.09999999999997,107390691,639.3,-8.54,97040878.35
2022-06-17,213.4333333333333,220.96939999999998,213.19666666666666,216.76,92641767,650.28,1.72,97158133.5
2022-06-21,224.6033333333333,243.57736666666665,224.33333333333331,237.03666666666666,122792972,711.11,9.35,96049116.15
2022-06-22,234.50333333333333,246.83333333333331,233.82666666666665,236.08666666666664,101527263,708.26,-0.4,96680296.8
2022-06-23,237.905,239.31666666666666,228.63666666666666,235.07,104202687,705.21,-0.43,97435804.8
2022-06-24,237.4683333333333,246.06666666666666,236.08666666666664,245.70666666666665,95770701,737.12,4.52,97617373.65
2022-06-27,249.36666666666667,252.07,242.56553333333332,244.92,89178297,734.76,-0.32,96776121.3
2022-06-28,244.48333333333335,249.96999999999997,232.3433333333333,232.66333333333333,90666501,697.99,-5.0,96844698.0
2022-06-29,230.5,231.17333333333332,222.27333333333334,228.49,82897258,685.47,-1.79,95893841.9
2022-06-30,224.51,229.45666666666665,218.86333333333334,224.4733333333333,94600437,673.42,-1.76,96761465.85
2022-07-01,227.0,230.23000000000002,222.1200333333333,227.26333333333332,74460448,681.79,1.24,95810831.75
2022-07-05,223.0,233.14666666666668,216.1667,233.06666666666666,84779095,699.2,2.55,94430099.95
2022-07-06,230.78,234.56333333333333,227.18666666666664,231.73333333333335,71853619,695.2,-0.57,93812555.8
2022-07-07,233.92,245.36166666666668,232.20999999999998,244.54333333333332,81930688,733.63,5.53,94268661.25
2022-07-08,242.33333333333331,254.97996666666666,241.16143333333332,250.76333333333332,101854074,752.29,2.54,95550834.2
2022-07-11,252.1033333333333,253.06333333333333,233.62666666666667,234.3433333333333,99509211,703.03,-6.55,95701729.7
2022-07-12,236.84666666666664,239.77333333333334,228.36833333333334,233.07,87930957,699.21,-0.54,95193732.35
2022-07-13,225.5,242.05996666666664,225.03333333333333,237.04,97954497,711.12,1.7,94953094.25
2022-07-14,234.89666666666668,238.65333333333334,229.33333333333331,238.31333333333333,78557488,714.94,0.54,93981529.6
2022-07-15,240.0,243.6233,236.89,240.06666666666666,69683008,720.2,0.74,91509082.95
2022-07-18,244.93666666666664,250.51666666666665,239.6033333333333,240.54666666666665,82537438,721.64,0.2,90266420.3
2022-07-19,245.0,247.14,236.97666666666663,245.53,80890099,736.59,2.07,89678836.9
2022-07-20,246.78333333333333,250.66333333333333,243.48299999999998,247.5,88864074,742.5,0.8,87982392.0
2022-07-21,255.10666666666668,273.26666666666665,254.86666666666667,271.70666666666665,142032173,815.12,9.78,90007637.5
2022-07-22,276.21999999999997,280.78666666666663,270.7133333333333,272.24333333333334,103472856,816.73,0.2,89971145.95
2022-07-25,272.21666666666664,274.14666666666665,267.40003333333334,268.4333333333333,64073518,805.3,-1.4,88386286.8
2022-07-26,266.5133333333333,267.30996666666664,256.2633333333333,258.86,66820768,776.58,-3.57,87268410.35
2022-07-27,263.80999999999995,275.9256,261.7900333333333,274.82,88109997,824.46,6.17,87140585.15
2022-07-28,280.06666666666666,283.29999999999995,272.79999999999995,280.90003333333334,84722998,842.7001,2.21,87231872.15
2022-07-29,280.7,298.32,279.09999999999997,297.15003333333334,95312880,891.4501,5.78,87267494.3
2022-08-01,301.27503333333334,311.8782333333333,295.0,297.27666666666664,117042900,891.83,0.04,89396616.9
2022-08-02,294.00336666666664,307.8333333333333,292.6667,300.58666666666664,95577477,901.76,1.11,89936536.0
2022-08-03,305.0,309.54999999999995,301.15003333333334,307.39666666666665,80091115,922.19,2.27,90348410.8
2022-08-04,311.0,313.6067,305.0,308.63336666666663,72256315,925.9001,0.4,89864692.15
2022-08-05,302.66999999999996,304.6066333333333,285.54466666666667,288.16999999999996,113172900,864.51,-6.63,90430633.45
2022-08-08,295.0,305.2,289.0854,290.4233333333333,99365283,871.27,0.78,90423437.05
2022-08-09,290.2933333333333,292.39666666666665,279.3533333333333,283.3333333333333,86244688,850.0,-2.44,90339123.6
2022-08-10,297.06666666666666,297.51,283.37,294.3567,94918854,883.0701,3.89,90187341.45
2022-08-11,296.5133333333333,298.2367,285.8333333333333,286.63,70155058,859.89,-2.62,89767219.95
2022-08-12,289.41499999999996,300.15999999999997,285.0333333333333,300.03003333333334,79657288,900.0901,4.68,90265933.95
2022-08-15,301.78666666666663,313.13336666666663,301.23,309.32,89359170,927.96,3.1,90607020.55
2022-08-16,311.6667,314.6667,302.88336666666663,306.56336666666664,88136301,919.6901,-0.89,90969330.65
2022-08-17,303.39666666666665,309.65666666666664,300.0333333333333,303.99666666666667,68765968,911.99,-0.84,89964425.35
2022-08-18,306.0,306.5,301.8533333333333,302.87,47500529,908.61,-0.37,85237843.15
2022-08-19,299.0,300.36,292.5,296.6667,61395391,890.0001,-2.05,83133969.9
2022-08-22,291.9133333333333,292.40003333333334,286.2967,289.9133333333333,55843345,869.74,-2.28,82722461.25
2022-08-23,291.4533333333333,298.82666666666665,287.9233333333333,296.4533333333333,63985048,889.36,2.26,82580675.25
2022-08-24,297.56336666666664,303.64666666666665,296.5,297.09666666666664,57259708,891.29,0.22,81038160.8
2022-08-25,302.36,302.96,291.6,296.07,53230008,296.07,-0.35,79463511.3
2022-08-26,297.43,302.0,287.47,288.09,57163953,288.09,-2.7,77556064.95
2022-08-29,282.83,287.74,280.7,284.82,41864738,284.82,-1.14,73797156.85
2022-08-30,287.865,288.48,272.65,277.7,50541762,277.7,-2.5,71545371.1
2022-08-31,280.62,281.25,271.81,275.61,52107340,275.61,-0.75,70146182.35
2022-09-01,272.575,277.58,266.15,277.16,54287020,277.16,0.56,69247717.6
2022-09-02,281.065,282.35,269.08,270.21,50890090,270.21,-2.51,66133577.1
2022-09-06,272.675,275.99,265.74,274.42,55859980,274.42,1.56,63958311.95
2022-09-07,273.1,283.84,272.27,283.7,50028922,283.7,3.38,62147523.65
2022-09-08,281.3,289.5,279.76,289.26,53713121,289.26,1.96,60087237.0
2022-09-09,291.67,299.85,291.245,299.68,54470848,299.68,3.6,59303026.5
2022-09-12,300.72,305.49,300.4,304.42,48674602,304.42,1.58,57753892.2
2022-09-13,292.9,297.3999,290.4,292.13,68229617,292.13,-4.04,56697414.55
2022-09-14,292.24,306.0,291.64,302.61,72628648,302.61,3.59,55922031.9
2022-09-15,301.825,309.12,300.7247,303.75,64795520,303.75,0.38,55723509.5
2022-09-16,299.605,303.71,295.6005,303.35,87087789,303.35,-0.13,57702872.5
2022-09-19,300.09,309.84,297.8,309.07,60231160,309.07,1.89,57644660.95
2022-09-20,306.91,313.33,305.58,308.73,61642781,308.73,-0.11,57934632.75
2022-09-21,308.29,313.8,300.63,300.8,62555660,300.8,-2.57,57863163.35
2022-09-22,299.86,301.29,285.82,288.59,70545406,288.59,-4.06,58527448.25
2022-09-23,283.09,284.5,272.82,275.33,63748359,275.33,-4.59,59053365.8
2022-09-26,271.83,284.09,270.31,276.01,58076910,276.01,0.25,59099013.65
2022-09-27,283.84,288.67,277.51,282.94,61925191,282.94,2.51,60102036.3
2022-09-28,283.08,289.0,277.57,287.81,54664809,287.81,1.72,60308188.65
2022-09-29,282.76,283.65,265.78,268.21,77620641,268.21,-6.81,61583853.7
2022-09-30,266.145,275.57,262.47,265.25,67726602,265.25,-1.1,62255832.8
2022-10-03,254.5,255.16,241.01,242.4,98363539,242.4,-8.61,64629505.25
2022-10-04,250.52,257.5,242.01,249.44,109578492,249.44,2.9,67315430.85
2022-10-05,245.01,246.6697,233.27,240.81,86982672,240.81,-3.46,69163118.35
2022-10-06,239.44,244.58,235.35,238.13,69298438,238.13,-1.11,69942384.2
2022-10-07,233.935,234.5715,222.02,223.07,83916797,223.07,-6.32,71414681.65
2022-10-10,223.93,226.99,218.3582,222.96,67925023,222.96,-0.05,72377202.7
2022-10-11,220.945,225.75,215.0,216.5,77013203,216.5,-2.9,72816382.0
2022-10-12,215.33,219.2999,211.51,217.24,66860703,217.24,0.34,72527984.75
2022-10-13,208.3,222.99,206.22,221.72,91483047,221.72,2.06,73862361.1
2022-10-14,224.01,226.26,204.16,204.99,94124516,204.99,-7.55,74214197.45
2022-10-17,210.04,221.86,209.45,219.35,79428805,219.35,7.01,75174079.7
2022-10-18,229.5,229.82,217.25,220.19,75891914,220.19,0.38,75886536.35
2022-10-19,219.8,222.93,217.78,222.04,66571477,222.04,0.84,76087327.2
2022-10-20,208.28,215.55,202.0,207.28,117798094,207.28,-6.65,78449961.6
2022-10-21,206.415,214.66,203.8,214.44,75713750,214.44,3.45,79048231.15
2022-10-24,205.82,213.5,198.5863,211.25,100446797,211.25,-1.49,81166725.5
2022-10-25,210.1,224.3498,210.0,222.415,96507875,222.415,5.29,82895859.7
2022-10-26,219.4,230.6,218.2,224.64,85327078,224.64,1.0,84428973.15
2022-10-27,229.77,233.81,222.85,225.09,61638820,225.09,0.2,83629882.1
2022-10-28,225.4,228.86,216.35,228.52,69152391,228.52,1.52,83701171.55
2022-10-31,226.19,229.85,221.94,227.54,61554340,227.54,-0.43,81860711.6
2022-11-01,234.05,237.3951,227.28,227.82,62688820,227.82,0.12,79516228.0
2022-11-02,226.04,227.8699,214.82,214.98,63070289,214.98,-5.64,78320608.85
2022-11-03,211.36,221.2,210.14,215.31,56538848,215.31,0.15,77682629.35
2022-11-04,222.6,223.8,203.08,207.47,98622211,207.47,-3.64,78417900.05
2022-11-07,208.65,208.9,196.66,197.08,93916523,197.08,-5.01,79717475.05
2022-11-08,194.02,195.2,186.75,191.3,128803398,191.3,-2.93,82306984.8
2022-11-09,190.775,195.89,177.12,177.59,127062703,177.59,-7.17,85317084.8
2022-11-10,189.9,191.0,180.03,190.72,132703000,190.72,7.39,87378082.45
2022-11-11,186.0,196.52,182.59,195.97,114403602,195.97,2.75,88392036.75
2022-11-14,192.77,195.73,186.34,190.95,92226648,190.95,-2.56,89031928.9
2022-11-15,195.88,200.8237,192.06,194.42,91293789,194.42,1.82,89802022.65
2022-11-16,191.51,192.57,185.66,186.92,66567602,186.92,-3.86,89801828.9
2022-11-17,183.96,186.16,180.9,183.17,64335969,183.17,-2.01,87128722.65
2022-11-18,185.05,185.19,176.55,180.19,76048875,180.19,-1.63,87145478.9
2022-11-21,175.85,176.77,167.54,167.87,92882711,167.87,-6.84,86767274.6
2022-11-22,168.63,170.92,166.185,169.91,78452328,169.91,1.22,85864497.25
2022-11-23,173.57,183.62,172.5,183.2,109536703,183.2,7.82,87074978.5
2022-11-25,185.06,185.2,180.63,182.86,50672738,182.86,-0.19,86526674.4
2022-11-28,179.96,188.5,179.0,182.92,93038148,182.92,0.03,87720962.25
2022-11-29,184.99,186.38,178.75,180.83,83357109,180.83,-1.14,88811100.7
2022-11-30,182.43,194.76,180.6301,194.7,109186398,194.7,7.67,91135979.6
2022-12-01,197.08,198.92,191.8,194.7,80046211,194.7,0.0,91984775.7
2022-12-02,191.78,196.25,191.11,194.86,73645922,194.86,0.08,92840129.4
2022-12-05,189.44,191.27,180.55,182.45,93122672,182.45,-6.37,92565152.45
2022-12-06,181.215,183.65,175.33,179.82,92150812,179.82,-1.44,92476866.9
2022-12-07,175.03,179.38,172.218,174.04,84213281,174.04,-3.21,90247361.05
2022-12-08,172.2,175.2,169.06,173.44,97624484,173.44,-0.34,88775450.1
2022-12-09,173.84,182.5,173.36,179.05,104872305,179.05,3.23,87383915.35
2022-12-12,176.1,177.37,167.52,167.82,109794492,167.82,-6.27,87153459.85
2022-12-13,174.87,175.05,156.91,160.95,175862703,160.95,-4.09,91335262.6
2022-12-14,159.25,161.62,155.31,156.8,140682297,156.8,-2.58,93804688.0
2022-12-15,153.44,160.9299,153.28,157.67,122334492,157.67,0.55,96593032.5
2022-12-16,159.635,160.99,150.04,150.23,139032188,150.23,-4.72,100327843.45
2022-12-19,154.0,155.25,145.82,149.87,139390594,149.87,-0.24,103494929.4
2022-12-20,146.05,148.47,137.66,137.8,159563297,137.8,-8.05,106828958.7
2022-12-21,139.335,141.26,135.89,137.57,145417406,137.57,-0.17,110177212.6
2022-12-22,136.0,136.63,122.26,125.35,210090297,125.35,-8.88,115204892.3
2022-12-23,126.37,128.6173,121.02,123.15,166989703,123.15,-1.76,121020740.55
2022-12-27,117.495,119.67,108.76,109.1,208643391,109.1,-11.41,126801002.7
2022-12-28,110.35,116.27,108.24,112.71,221070500,112.71,3.31,133686672.25
2022-12-29,120.385,123.57,117.495,121.82,221923297,121.82,8.08,139323517.2
2022-12-30,119.95,124.48,119.75,123.18,157777297,123.18,1.12,143210071.5
2023-01-03,118.47,118.8,104.64,108.1,231402797,108.1,-12.24,151097915.25
2023-01-04,109.11,114.59,107.52,113.64,180388984,113.64,5.12,155461230.85
2023-01-05,110.51,111.75,107.1601,110.34,157986297,110.34,-2.9,158753005.1
2023-01-06,103.0,114.39,101.81,113.06,220911109,113.06,2.47,165587896.5
2023-01-09,118.96,123.52,117.11,119.77,190284000,119.77,5.93,170220872.3
2023-01-10,121.07,122.76,114.92,118.85,167642500,118.85,-0.77,173359382.05
2023-01-11,122.09,125.95,120.51,123.22,183810797,123.22,3.68,177060197.3
2023-01-12,122.56,124.1311,117.0,123.56,169400891,123.56,0.28,176737106.7
2023-01-13,116.55,122.63,115.6,122.4,180714094,122.4,-0.94,178738696.55
2023-01-17,125.695,131.7,125.02,131.49,186476984,131.49,7.43,181945821.15
2023-01-18,136.555,136.68,127.01,128.78,195680297,128.78,-2.06,184778226.6
2023-01-19,127.26,129.99,124.3082,127.17,170291906,127.17,-1.25,186323292.2
2023-01-20,128.68,133.51,127.3466,133.42,138858094,133.42,4.91,185288032.05
2023-01-23,135.87,145.3793,134.27,143.75,203119203,143.75,7.74,188173121.9
2023-01-24,143.0,146.5,141.1,143.89,158699109,143.89,0.1,185603562.5
2023-01-25,141.905,146.41,138.07,144.43,192734297,144.43,0.38,186890792.2
2023-01-26,159.965,161.42,154.76,160.27,234815109,160.27,10.97,188199378.1
2023-01-27,162.43,180.68,161.17,177.9,306590594,177.9,11.0,192475382.8
2023-01-30,178.05,179.77,166.5,166.66,230878797,166.66,-6.32,192923157.8
2023-01-31,164.57,174.3,162.78,173.22,196813500,173.22,3.94,194874967.95
2023-02-01,173.89,183.805,169.93,181.41,213806297,181.41,4.73,193995142.95
2023-02-02,187.325,196.7501,182.61,188.27,217448297,188.27,3.78,195848108.6
2023-02-03,183.95,199.0,183.69,189.98,232662000,189.98,0.91,199581893.75
2023-02-06,193.01,198.17,189.92,194.76,186188094,194.76,2.52,197845743.0
2023-02-07,196.43,197.5,189.55,196.81,186010297,196.81,1.05,197632057.85
2023-02-08,196.1,203.0,194.31,201.29,180673594,201.29,2.28,198283612.55
2023-02-09,207.775,214.0,204.77,207.32,215431391,207.32,3.0,199864642.25
2023-02-10,202.225,206.2,192.89,196.89,204754094,196.89,-5.03,201632302.4
2023-02-13,194.415,196.3,187.61,194.64,172475500,194.64,-1.14,201220372.7
2023-02-14,191.94,209.82,189.44,209.25,216455703,209.25,7.51,202719308.65
2023-02-15,211.755,214.66,206.11,214.24,182108609,214.24,2.38,202040724.25
2023-02-16,210.78,217.65,201.84,202.04,229586500,202.04,-5.69,205005453.95
2023-02-17,199.985,208.44,197.5,208.31,213738500,208.31,3.1,208749474.25
2023-02-21,204.99,209.71,197.22,197.37,180018594,197.37,-5.25,207594443.8
2023-02-22,197.93,201.99,191.78,200.86,191828500,200.86,1.77,209250913.35
2023-02-23,203.91,205.14,196.33,202.07,146360000,202.07,0.6,206932198.5
2023-02-24,196.325,197.6695,192.8,196.88,142228094,196.88,-2.57,202302847.75
2023-02-27,202.03,209.42,201.26,207.63,161028297,207.63,5.46,195024732.9
2023-02-28,210.59,211.23,203.75,205.71,153144891,205.71,-0.92,191138037.6
2023-03-01,206.21,207.2,198.52,202.77,156852797,202.77,-1.43,189140002.45
2023-03-02,186.74,193.7499,186.01,190.9,181979203,190.9,-5.85,187548647.75
2023-03-03,194.795,200.48,192.88,197.79,154193297,197.79,3.61,184385897.75
2023-03-06,198.54,198.6,192.3,193.81,128100094,193.81,-2.01,179157802.45
2023-03-07,191.38,194.2,186.1,187.71,148125797,187.71,-3.15,177254687.6
2023-03-08,185.04,186.5,180.0,182.0,151897797,182.0,-3.04,175549062.6
2023-03-09,180.25,185.18,172.5124,172.92,170023812,172.92,-4.99,175016573.5
